-34.79943693510195,-89577951.80973862
32.92018599117915,51913307.464099325
-33.561756765377936,-75053472.50901929
29.033998294980734,27112215.456148416
-21.262402275160184,-8174560.134738756
61.20501517031852,1237806165.54847
-21.471753051051778,-8570679.166233456
42.33659377508155,189070972.31881118
-96.57251043081627,-13672718526.40846
-7.851632517637853,-72040.5418085359
-87.62821479836056,-8448226916.712932
-46.55021595237583,-372688891.5879982
-5.420158403476933,-12946.557786002686
8.224810993588989,26613.56900512908
19.648677923382806,3510132.245946508
-99.7207819351107,-16029055641.031803
-60.92467579558114,-1401690508.2960644
49.67740411436634,427981143.89311415
80.50005514018369,4964685196.337558
92.90234256593217,10243911516.767145
61.94871649279003,1316113542.5089397
-56.68619130179833,-982388610.1612918
69.47989166443881,2355615359.106988
95.92478749331502,12041568156.05398
-47.10119485012678,-394869545.7410839
82.85554424655166,5744466648.739054
2.406621494569535,-64.49079919236861
-60.24369322770027,-1326108255.0662932
-17.32637465096633,-3051014.212248279
43.65016304543957,221070271.66394565
-58.89413890302693,-1185952779.4787862
65.42177644439118,1735994362.172946
-11.893380661035494,-507214.77645776235
-52.13051439801444,-650304646.1190953
-4.711471764931915,-6801.522067749407
14.29798549565416,636390.5265460643
38.26262555180827,112555995.26155367
30.6719364784405,36023462.10952813
56.78311818071114,845506619.4696163
65.97576164866894,1811875533.1948872
33.26631545996753,54790864.33112407
85.49368131700291,6731028894.706562
-67.83683122814006,-2382214449.7430086
36.9153775703042,93628315.2251256
-62.758533190283174,-1622491827.433337
73.94247193343975,3229177826.2441063
3.3029463727734623,-151.75459548126878
-83.53138779874365,-6665419345.73082
-78.468760512116,-4891977486.304085
22.94033535615432,7940591.917769369
40.454581270264725,149784739.89159742
-96.56620125179829,-13668292398.636751
-18.491747299125933,-4171187.8260688097
-83.05342856733287,-6478788763.296787
72.86681271896222,2998160712.3710403
62.56232222928142,1383662376.1608071
-4.577120928916557,-5956.824053761289
-45.569061669297014,-335663542.64178723
36.65321752681845,90260632.55041595
18.809471978890713,2784355.3646431896
74.5149503162369,3357806032.8257422
-24.70209517238922,-16888141.715827137
-29.404903142206322,-39386481.85351555
-43.735904624276365,-274385765.2146023
-71.88931630039501,-3172921065.747997
86.8057306044116,7269727807.879044
-23.58770196746198,-13503144.028102893
-49.56778717708603,-507481014.6773381
-25.307376951391475,-18992085.260402888
-39.98135807989704,-176688472.19289538
-69.94042445208328,-2770042810.1702843
26.936756408278,18369057.627681345
-11.135296661430914,-371415.14788692433
-49.17634353033815,-488077080.9537667
32.72065905643237,50310257.68863748
80.44305944714526,4946926854.620456
8.655097744712052,36353.23527451052
12.98355172487365,374662.7624270695
-68.09390891781499,-2427130307.730706
35.280499473797335,74170723.17655876
-30.940785369832355,-50474826.82838227
-83.55521149838788,-6674833151.155578
-18.224280036140314,-3888991.2730852934
-25.73547263306284,-20602699.61140876
-1.56314387908904,-43.52317106134758
-66.2197725078165,-2114687825.4744601
-43.3714509160128,-263346617.90765345
-85.53323163768461,-7494393440.234137
-29.27350459911247,-38536912.60396819
-51.83053431747933,-632096300.6861503
9.784085629604448,75345.30268944908
-16.438918093381687,-2371089.8939191503
-77.13417473513782,-4494067103.095279
-42.25468523860605,-231712367.8668479
-69.71161085167041,-2725563777.1055746
89.94408206144863,8698960533.023043
-98.87576060019568,-15366966684.462751
24.211489537495922,10532035.680266922
-51.90442297978899,-636542901.2989932
97.75536307845906,13247442916.079304
70.15851683125976,2474582181.3805537
-10.228447614368164,-248775.2512882807
77.63244377648093,4132143276.7266903
-83.9420139194606,-6829170106.638775
-41.88044343653827,-221820044.6187179
97.49667248690199,13071409782.80676
-16.04263054211947,-2109568.3169452753
55.271824542995034,737080076.6044328
59.44206546169593,1066994104.498351
-72.05219487329555,-3208603935.2087784
52.553303992943626,570159212.366423
-9.07907440475077,-142076.80869515918
-60.40233925495502,-1343417885.3435388
-52.412748051948846,-667816491.7303604
5.3713285994512034,1245.0372601683212
-66.71012619393011,-2193132491.9614115
-33.89473372267557,-78760802.26081301
-59.1103531600055,-1207571510.2056017
-44.42414749984947,-296240528.19687796
-49.701930289647464,-514270611.77613795
17.45014182418167,1866506.5184122752
-4.671742904298853,-6542.513478490135
68.25368520185654,2152275706.1998534
-32.30720393101336,-62317195.96782755
40.092485563689394,143037968.8897971
-0.6175556470843446,-3.0247265273551642
-73.59464896921344,-3562700030.359393
-98.35727816421098,-14971682290.687298
23.05336254359902,8147921.066872394
97.03930424521073,12764762324.987196
-68.79177014971312,-2552482834.6226363
-52.63145670862197,-681644454.6793016
68.42146971391824,2179237842.1794753
-73.73231214459138,-3595761696.8617525
-25.508655862584106,-19736310.61403053
92.99292467178344,10294460014.407486
-74.12346568566551,-3691043878.4101677
-60.58545984733898,-1363622086.6757286
-64.8367835660388,-1905461285.5467627
-24.34679435117455,-15742735.710737977
-56.01478313437547,-926381568.8915384
76.14682844855324,3747106236.058965
-46.83039968460574,-383840043.80126584
-11.96477113071866,-521801.60480869096
38.94283778383607,123209918.47146007
75.3222229333152,3546120826.8087177
-71.41454702249439,-3070717611.52309
51.4737833879627,512945155.43427753
-43.44987519004133,-265691518.6069184
69.37180080372363,2337096440.3351054
-91.82715358547897,-10652109633.07635
-2.7289867516255555,-560.6643561045855
-17.06793285037591,-2838755.6482412815
47.969993073260866,358040780.89757055
3.1096708991872077,-137.78642332656028
80.71577195660609,5032359120.357376
-5.001211696603264,-8944.138277918162
-91.44938323893652,-10436797710.230303
-98.97860995843651,-15446360676.575106
59.52952157390848,1074996039.0536184
-99.65232071110518,-15974580472.262226
39.47015003315241,132011324.82892081
-85.27860293583223,-7384598839.150632
-42.79996487094173,-246754120.7233318
-6.480051895923992,-29524.95000234677
53.21977320715635,607954605.6688153
-58.20619723459251,-1119217757.9671328
36.718190942565116,91086100.23808144
-40.094482381756706,-179151685.48856613
0.13477321045020574,-0.7197879012296164
-1.5645455981496497,-43.701096119192755
-68.57475183368756,-2512959234.446368
-38.15998800745633,-140614750.66901442
-7.585879665648406,-61361.70235335297
95.19864257544916,11588292422.588568
-58.24311208566213,-1122720669.3731928
-31.771612388891654,-57436718.62323961
-36.31861756867956,-110389138.21922848
30.66725955135533,35995058.50142642
25.374221926279006,13455686.415135544
-4.176231518971292,-3915.3932991951297
97.90134211180151,13347612127.317516
82.10878025886151,5487351333.771241
-29.950149125777827,-43073266.03274226
94.68096829002656,11273564120.442593
75.10105809026908,3493709666.9423847
-44.84908485056822,-310414413.9395926
-22.156943669147793,-9975637.57182514
37.922187868051736,107507854.79513697
22.909984961046234,7885642.955283529
-61.98215275715779,-1525854291.8761466
-98.07915796382017,-14763024193.695957
-96.45295225071386,-13589038670.525684
-36.73975657819899,-116793422.23804209
83.1014548101721,5831212003.595284
83.71272029766504,6051382754.445032
13.853241591374314,535366.902594713
48.71661873029595,387400304.1652
8.006068693781828,22511.952428169207
32.561885123918955,49063107.807135746
-11.346245877574361,-405870.73538043845
24.36852470807422,10894114.397224877
-58.18739194648232,-1117436656.8792992
36.67079684880906,90483379.9929101
-26.866578800465163,-25388671.031945534
-12.43022352900391,-625307.6719329266
-35.78126801451572,-102628599.21330938
-15.974244995304758,-2066867.5348452854
19.897394091130053,3751918.3705425467
-20.498758459742277,-6851691.346799583
-13.192305750622651,-829547.6768791189
-71.61954612992125,-3114519518.8553534
-40.21855038641444,-181884683.64317578
-7.138092155286984,-46237.436644644346
77.47731836821796,4090519139.5929203
98.37284911464138,13675301655.817314
60.169780835238015,1135051087.539863
38.51005236477641,116342449.10671452
-51.55507368571628,-615737561.6702486
95.28380905785423,11640737197.864687
49.81970932582587,434270103.4368954
9.106594974586187,49343.718709053755
-10.06128823616838,-230202.78200710312
-59.42533431619472,-1239628639.537573
-11.128855928270937,-370401.08194444835
-36.168422567323645,-108174298.39383093
57.97859184201167,940005854.1740594
28.147226519110603,23082481.114202134
-99.13637813202183,-15568786356.961727
-13.247920329890036,-846310.1026813596
-48.45419535203463,-453838846.21021116
-32.826991300999595,-67365239.05741026
27.474542971227223,20357334.998930015
